text,catagory,url,id
VOLFGANG淺橄欖綠dietmar鍍鉻餐椅鍍鉻gunnared灰色產品資訊座椅含填料柔軟又有彈性讓你舒服的久坐在VOLFGANG餐椅上用餐座椅具有彈性讓你坐得更舒適座椅含填料增添舒適感以吸塵器清理輕微污漬可用織物清潔劑或用泡棉沾水或溫和清潔液擦拭清理用乾淨的布擦乾請依照需求重新鎖緊螺絲確保產品維持最佳狀態可用溫和清潔劑擦拭乾淨你要知道經測試適合居家使用符合耐用度和安全性標準,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/volfgang-art-00404666,004.046.66
GLADOM黑色托盤桌黑色產品資訊令人難以抗拒的好價格可以買一張或幾張桌子讓坐的地方更便利輕巧又容易移動附可拆式托盤方便盛裝點心附可拆式托盤可當作上菜盤使用托盤邊緣較高方便移動避免杯子或碗掉落托盤使用後可輕鬆放回框架上不需放入任何組裝孔鋼質表面耐用又容易清理容易抬起和移動整張桌子請用濕布擦拭乾淨用乾淨的布擦乾定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道僅限室內使用設計師ChenyiKe,托盤桌,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/sofa-tables/gladom-art-00411997,004.119.97
IDSEN深灰色電動式升降桌面底框深灰色產品資訊提供10年品質保證欲知更多細則請參閱品質保證書可用把手調整桌面高度63127公分讓你保持舒適的坐姿和站姿底框可延伸適用於任何尺寸的IDSEN桌面請用濕布擦拭乾淨定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道設計師JonKarlsson,電動式升降桌面底框,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/idasen-art-00412176,004.121.76
VEDBO淺橄欖綠dietmar鍍鉻餐椅樺木gunnared灰色產品資訊高椅背圓弧造型可為下背部提供良好支撐避免感到疲累讓你用放鬆的姿勢舒適久坐軟墊座椅可分散體重減少坐骨壓力實木椅框可使結構堅固耐用以吸塵器清理請用濕布擦拭乾淨請勿用水洗滌請勿漂白請勿烘乾請勿熨燙請勿乾洗你要知道經測試適合居家使用符合耐用度和安全性標準可加裝FIXA自黏式地板防刮傷墊片保護接觸表面避免磨損固定式椅套設計師FrancisCayouette,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/vedbo-art-00418003,004.180.03
TORPAR白色米色餐椅室內戶外用折疊式白色米色產品資訊預先組裝可立即使用可摺疊收納適合放在陽台或其他小空間鋼塑膠材質耐用又容易保養正常使用下不需特殊保養定期清潔存放在戶外時需覆蓋防水布可延長使用年限清潔方法可用抹布沾溫和清潔劑擦拭乾淨再用乾淨的乾布擦乾正常使用下不需特殊保養存放方法建議將戶外家具置於乾燥涼爽的室內放在室外時需加蓋防水布下雨後擦掉表面上多餘水分以利通風避免潮濕你要知道顧客利益耐用材質容易保養塑膠搭配鋼經久耐用適合各種氣候且容易保養塑膠不易褪色鋼的表面塗上粉末塗料不易鏽蝕經測試適合居家使用符合耐用度和安全性標準環境如果當地機構提供相關服務可進行分類以供回收利用n設計師OlaWihlborg,餐椅,https://www.ikea.com.tw/zh/products/outdoor-furniture-and-secondary-storage/outdoor-dining-seating/torparo-art-00420765,004.207.65
FYRESDAL白色坐臥兩用床框黑色產品資訊可為賓客提供放鬆休息的空間坐臥兩用床可當作躺椅單人床或抬起拉出床底座就是一張雙人床鋼質框架外覆粉末塗料容易保養經典設計你可以決定極簡或鮮豔風格搭配不同圖案可搭配蓬鬆柔軟的靠枕輕鬆變成一張舒適的沙發或躺椅可立即轉換成單人床善用地板空間適合青少年房間或空間不大的地方使用可立即輕鬆創造客人的睡眠空間只要抬起和拉出床底座就是一張雙人床可將棉被和枕頭裝入大的靠枕套既能收納也可做為舒適的背部支撐聰明又實用請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益既是沙發也是床如果想善用家裡的每一吋空間不妨選用FYRESDAL坐臥兩用床白天是一張舒適的沙發到了晚上拉出床舖底座就能立即轉換成雙人床床舖底下有額外的儲物空間可放置儲物盒收納寢具須搭配兩張床墊80x200公分當作單人床時上下疊放床墊變成雙人床時並排放置床墊抬起拉出額外的床底座即是一張雙人床需另購床墊和寢具可搭配RMSKOG床底收納盒創造額外的床底收納空間附鋼質床座設計師KHagbergMHagberg,坐臥兩用床框,https://www.ikea.com.tw/zh/products/beds/flexible-sleep-solutions/fyresdal-art-00424363,004.243.63
HENRIKSDAL黑色銀色吧台椅附靠背框架深棕色產品資訊椅墊內含填充物能讓你坐得舒適貼心的放腳處設計讓您坐得更舒適實木椅腳耐用的天然材質請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道適合110公分高的吧台可搭配FIXA自黏式地板防刮傷墊片保護底下表面不受刮損傷害可搭配HENRIKSDAL布套有多種顏色和款式可供搭配經測試適合居家使用符合耐用度和安全性標準設計師KarlMalmvall,吧台椅附靠背框架,https://www.ikea.com.tw/zh/products/dining-seating/bar-stools-incl-covers/henriksdal-art-00426135,004.261.35
NORRKER黑色銀色吧台椅附靠背樺木產品資訊每張椅子都具有簡約的北歐風格可選擇白色黑色或混搭的款式經測試適用於公共空間經得起兒童和朋友粗野的使用耐用又耐磨適合公共場合使用不同的木頭紋路天然的色彩變化使每張吧台椅都獨一無二耐用的實心樺木材質貼心的放腳處設計讓你坐得更舒適不用時可堆疊收納以節省空間可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道最多可堆疊4張吧台椅適合110公分高的吧台可搭配NORRKER系列其他家具設計師JKarlssonNKarlsson,吧台椅附靠背,https://www.ikea.com.tw/zh/products/dining-seating/bar-stools-incl-covers/norraker-art-00429011,004.290.11
JRVFJLLETgunnared米色白色扶手白色平整包裝尺寸及重量可用濕布擦拭乾淨你要知道設計師EvaLiljaLwenhielm,扶手,https://www.ikea.com.tw/zh/products/office-workspace/office-chairs/jarvfjallet-art-00429431,004.294.31
KVISTBRO深藍綠色儲物桌深藍色產品資訊儲物籃可收納萬用毯報紙或毛線也可空出內側空間突顯設計感營造寬敞質感容易抬起從沙發移到扶手椅從萬用毯和枕頭到報紙和毛線都能收納在籃子裡也可空出內側空間營造開放寬敞的質感桌面上有把手方便打開拿取收納物通風設計容易抬起和移動桌子適合放在家中任何地方可當作咖啡桌邊桌或床邊桌使用請用濕布擦拭乾淨用乾淨的布擦乾定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道設計師FrancisCayouette,儲物桌,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/sofa-tables/kvistbro-art-00433372,004.333.72
NORDKISA黑色化妝台竹產品資訊不只是一般的化妝台抽屜可前後拉出你可以選擇靠牆或單獨放置竹子材質質感溫暖天然不妨在臥室或更衣室打造空間將日常用品放在隨手可拿的地方抽屜可收納化妝品和配件NORDKISA竹製家具適合搭配NORDLIELVARLI系列抽屜可從前面或後面拉出請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道設計師LHillandJKarlsson,化妝台,https://www.ikea.com.tw/zh/products/chests-and-other-furniture/complementary-bedroom-furniture/nordkisa-art-00439473,004.394.73
SYVDE黑色化妝台白色產品資訊早上起床後坐在SYVDE化妝台前梳妝打扮吧簡潔俐落的設計容易擺放附2個抽屜可收納化妝品飾品及美髮用品方便取用抽屜具有緩衝功能可安靜和緩的關上含大抽屜可收納吹風機電捲棒髮膠或其他大物品抽屜寬大含毛氈襯裡可收納化妝品和首飾抽屜滑順好開附防滑落裝置含耐用的玻璃桌面容易擦拭乾淨可搭配適合尺寸和風格的壁鏡或桌鏡請用抹布沾溫和清潔劑擦拭乾淨用乾布擦拭使用濕抹布或玻璃清潔劑擦拭乾淨你要知道設計師IKEAofSweden,化妝台,https://www.ikea.com.tw/zh/products/chests-and-other-furniture/complementary-bedroom-furniture/syvde-art-00439562,004.395.62
LOMMARP黑色實木貼皮梣木白色書桌工作桌深藍綠色產品資訊表面耐用容易保持乾淨請用濕布擦拭乾淨定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道設計師FrancisCayouette,書桌/工作桌,https://www.ikea.com.tw/zh/products/home-workspace/home-desks/lommarp-art-00442828,004.428.28
GLADOM黑色托盤桌綠色產品資訊令人難以抗拒的好價格可以買一張或幾張桌子讓坐的地方更便利輕巧又容易移動附可拆式托盤方便盛裝點心附可拆式托盤可當作上菜盤使用托盤邊緣較高方便移動避免杯子或碗掉落托盤使用後可輕鬆放回框架上不需放入任何組裝孔鋼質表面耐用又容易清理容易抬起和移動整張桌子請用濕布擦拭乾淨用乾淨的布擦乾定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道僅限室內使用設計師ChenyiKe,托盤桌,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/sofa-tables/gladom-art-00462133,004.621.33
LINNMON米色桌面綠色產品資訊可混搭桌面和桌腳分開購買打造適合空間的設計和尺寸有預鑽孔方便安裝桌腳蜂巢板材質耐用又輕巧外框部分是實木密集板或纖維板內層填充回收紙使用較少的原料且容易運送可降低對環境的衝擊請用濕布擦拭乾淨定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道設計師IKEAofSweden,桌面,https://www.ikea.com.tw/zh/products/home-workspace/home-desks/linnmon-art-00473631,004.736.31
MALM白色雙人加大床框白色附lnset床底板條產品資訊簡約又漂亮可單獨使用或搭配床頭板靠牆不妨搭配MALM附輪腳床底收納盒收納寢具高床頭板設計讓你舒服地靠坐只要在背後擺放幾個靠墊你就能舒服地看書或看電視多功能床框搭配紡織品和臥室家具都很美觀28條高壓合板分成5個不同的舒適區塊可依身體的重量調整提高床墊的支撐度方便用吸塵器清潔床框底下使下方空間保持乾淨附可調式床側板方便使用不同厚度的床墊請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道需另購床墊和寢具可搭配MALM系列的其他家具可搭配2個或4個MALM床底收納盒創造更多儲物空間產品售價包含SKORVA床中柱但分開包裝床框加裝床中柱可增加穩固性和固定床墊產品價格含床底板條底座但分開包裝環境床框高床頭板n本產品重量80以上採用可再生材質木材製成n床底板條n本產品重量50以上採用可再生材質製成n設計師EvaLiljaLwenhielmIKEAofSweden,雙人加大床框,https://www.ikea.com.tw/zh/products/beds/bed-frames/malm-spr-09019142,090.191.42
MALM白色單人加大床框黑棕色附lnset床底板條產品資訊簡約設計實木貼皮材質可單獨使用或搭配床頭板靠牆不妨搭配MALM附輪腳床底收納盒收納寢具高床頭板設計讓你舒服地靠坐只要在背後擺放幾個靠墊你就能舒服地看書或看電視實木貼皮材質擁有實木般外觀質感和美麗表面有獨特的紋理色澤變化多功能床框搭配紡織品和臥室家具都很美觀方便用吸塵器清潔床框底下使下方空間保持乾淨28條高壓合板分成5個不同的舒適區塊可依身體的重量調整提高床墊的支撐度附可調式床側板方便使用不同厚度的床墊用乾淨的布擦乾請用抹布沾溫和清潔劑擦拭乾淨你要知道產品價格含床底板條底座但分開包裝可搭配2個或4個MALM床底收納盒創造更多儲物空間需另購床墊和寢具環境床框高床頭板n本產品重量80以上採用可再生材質木材製成n床底板條n本產品重量50以上採用可再生材質製成n設計師EvaLiljaLwenhielm,單人加大床框,https://www.ikea.com.tw/zh/products/beds/bed-frames/malm-spr-09019585,090.195.85
LEIFARNE白色米色餐椅白色broringe鍍鉻產品資訊選擇喜歡的底框和椅座或發揮創意混搭最多可創造出30種組合圓弧形座椅及椅背讓你坐得舒服可將椅子堆疊收納不用時也不佔空間弧形座椅及椅背能讓你坐得舒服自在附可調式塑膠椅腳增添穩固性座椅經過特殊表面處理可防滑請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益打造專屬的椅子每個人都有不同的喜好因此我們設計出多款椅子組合讓你隨心意創造專屬的椅子LEIFARNE和SVENBERTIL椅座適合搭配BRORINGEDIETMAR及ERNFRID底框你可以依自己的喜好和需求打造最適合的椅子經測試適合居家使用符合耐用度和安全性標準環境椅座底架n產品材質可回收利用請依照當地規定處理n設計師MiaLagerman,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/leifarne-spr-09127815,091.278.15
LNGFJLL灰色會議椅gunnared藍色黑色產品資訊縫製細節突顯圓弧線條舒適又美觀內建傾斜和高度調整裝置可長久使用腰部靠墊設計可為背部提供適當支撐有效釋放壓力可依體重和姿勢用六角扳手調整傾斜度裝置讓你坐得舒服座椅高度可調整冷塑泡棉座椅寬敞能讓你找到舒適的坐姿提供10年品質保證欲知更多細則請參閱品質保證書以吸塵器清理可用濕布擦拭乾淨可用濕布擦拭乾淨你要知道顧客利益立即就能找到IKEA旋轉椅皆有安全輪腳設計無人坐在椅子上時輪腳會自動煞住當你站起來時椅子不會滑走讓你立即找到設計師EvaLiljaLwenhielmLNGFJLL旋轉椅的外形線條簡潔略帶曲線其設計靈感來自人體強調縫線的細節部分我們的目標示設計出一款工作椅適合辦公室客廳使用就連放在餐桌邊也非常合適旋轉椅具有人體工學設計兼具舒適與美觀讓你舒服的工作或享用美味的晚餐延續好設計的創作概念我們也在座椅底下安裝調節裝置調整座椅高度更輕鬆容易經測試適合辦公室和公用空間使用並符合安全性耐用度及穩定度的測試標準不可拆下椅套清潔請用海綿清理環境椅座n為方便回收產品可用拉鍊分開不同材質並確認當地是否設立回收機構n設計師EvaLiljaLwenhielm,會議椅,https://www.ikea.com.tw/zh/products/office-workspace/office-chairs/langfjall-spr-09176226,091.762.26
